cod_un_negocio,cod_pedido,cod_material,cod_material_pai,apresentacao_combo,dt_venda,dt_hora_venda,cod_ciclo,des_ciclo,marca_ind,categoria_final_nivel1,uf,regiao,des_cidade,vlr_receita_bruta_omni,vlr_receita_faturada,vlr_venda_pago,vlr_venda_desconto,status_oms,flg_faturada,flg_aprovada,des_canal_venda_final,fonte_de_trafego_nivel_1,des_midia_canal,des_cupom,flg_pedidos_cd,flg_pedidos_pickup,cpf_hash,cpf_consumidor_full
UN-6,PED-3193829368438870803,SKU-1739416557646343532,PAI-1739416557646343532,individual,2022-06-16,2022-06-16T19:00:26,202209,REGULAR,MARCA-36,CAT-13,PE,NORDESTE,Recife,,66.18,66.18,16.55,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-447,,1,ac5dda296a6489b940de273f10b66dbe,98438870803
UN-6,PED-7039243237490191228,SKU-3953233442857583751,PAI-3953233442857583751,INDIVIDUAL,2022-06-06,2022-06-06T14:55:37,202208,NAMORADOS,MARCA-9,CAT-16,PR,SUL,Luiziana,0,0,0,18.65,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,275cd2df0c15fd7114efee210719123f,77490191228
UN-9,PED-7711415595464806858,SKU-4181738908679409362,PAI-4181738908679409362,INDIVIDUAL,2022-06-09,2022-06-09T07:47:54,202207,REGULAR,MARCA-19,CAT-13,SP,SUDESTE,São Paulo,0,,17.93,18,4. Cancelado,0,0,Site,1. Pagos,google,CUPOM-313,1,,bc9e42e4747263a4268728ff3ddeae44,55464806858
UN-0,PED-5695465009950551309,SKU-2319049962861790465,PAI-2099696893639451263,COMBO,2022-04-19,2022-04-19T21:52:11,202206,SEM INFO,MARCA-44,CAT-3,DF,CENTRO OESTE,Brasília,0,34.55,34.55,2.11,1. Faturado,1,1,Mktp In,5. Outros,,CUPOM-313,1,,ce1932c0cb5484e96d34c478a883eac8,59950551309
UN-6,PED-2367392835963708022,SKU-3396393189315785370,PAI-7834766539036221540,COMBO,2022-02-23,2022-02-23T13:59:08,202203,REGULAR,MARCA-36,CAT-9,SC,SUL,Urussanga,0,18.93,18.93,7.2,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,1,,8b04a3756e3cb1623f95aeb0d13b73c3,85963708022
UN-0,PED-8791395311284888022,SKU-5249964638890254667,PAI-5249964638890254667,INDIVIDUAL,2022-10-18,2022-10-18T01:36:11,202215,SEM INFO,MARCA-39,CAT-22,RS,SUL,Pelotas,0,19,19,2.59,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-378,1,,f670a6c326d637cdda728489ea5d5b58,21284888022
UN-6,PED-6702148215483609196,SKU-7711114004592417401,PAI-7711114004592417401,individual,2022-07-20,2022-07-20T10:47:16,202210,REGULAR,MARCA-29,CAT-13,SP,SUDESTE,Poá,0,107.93,107.93,0,1. Faturado,1,1,Site,2. Não Pagos,(direct),CUPOM-205,1,,02d4111f31d6ad845f0feea49b911a05,55483609196
UN-6,PED-3378659930906137366,SKU-8723320659852720014,PAI-8723320659852720014,INDIVIDUAL,2022-11-22,2022-11-22T16:38:48,202216,REGULAR,MARCA-20,CAT-16,SC,SUL,Paulo Lopes,0,0,0,1.19,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-433,1,,389ced95cb759401561967b47428d5eb,90906137366
UN-6,PED-3106496904909702533,SKU-4579901973963476271,PAI-957726716871734743,COMBO,2022-01-09,2022-01-09T18:02:18,202201,REGULAR,MARCA-7,CAT-3,SP,SUDESTE,São Paulo,0,26.69,25.41,8.55,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,1,,aeb1a7d2f50b07ad7d7627fe2cc46cb5,34909702533
UN-6,PED-8908780131717031948,SKU-7822930667077693839,PAI-7822930667077693839,INDIVIDUAL,2022-11-25,2022-11-25T13:55:41,202216,REGULAR,MARCA-14,CAT-13,DF,CENTRO OESTE,Brasília,,102.53,102.53,5.4,1. Faturado,1,1,Site,4. Brand Awareness,instagram,CUPOM-313,,1,0b6d73c2a5403b668820c0d6669807b5,91717031948
UN-6,PED-3503887558436657256,SKU-8016805439301202388,PAI-8016805439301202388,INDIVIDUAL,2022-06-28,2022-06-28T04:40:16,202209,REGULAR,MARCA-39,CAT-16,CE,NORDESTE,Fortaleza,0,30.52,27.68,44.18,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-313,1,,696edf28132cb35a8cd0dd4fde67184a,98436657256
UN-6,PED-4556019755591939377,SKU-5301071194265559955,PAI-7076470724115656338,COMBO,2022-11-07,2022-11-07T09:15:12,202216,REGULAR,MARCA-4,CAT-3,PR,SUL,Curitiba,0,15.8,15.8,19.85,1. Faturado,1,1,Mktp In,5. Outros,,CUPOM-313,1,,025efb6203f60c488922438c064a934f,75591939377
UN-0,PED-6088194582437139265,SKU-6060788984088233815,PAI-6060788984088233815,INDIVIDUAL,2022-10-20,2022-10-20T10:06:37,202215,SEM INFO,MARCA-49,CAT-13,SP,SUDESTE,Campos do Jordão,0,,37.61,12.78,4. Cancelado,0,0,Site,5. Outros,,CUPOM-313,1,,1430c6d96b820319cdd8729444107d55,52437139265
UN-6,PED-8530124382035640142,SKU-6522170920861751505,PAI-6522170920861751505,INDIVIDUAL,2022-11-09,2022-11-09T08:02:40,202216,REGULAR,MARCA-36,CAT-13,MG,SUDESTE,Belo Horizonte,-10,88.98,88.98,4.55,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,5ce2835ce4b5bae8463a2d22536374db,82035640142
UN-9,PED-2409180281310169446,SKU-2509889468674390003,PAI-2509889468674390003,INDIVIDUAL,2022-06-28,2022-06-28T18:28:30,202208,NAMORADOS,MARCA-19,CAT-13,RJ,SUDESTE,Volta Redonda,0,,18.78,20.75,4. Cancelado,0,0,Site,1. Pagos,google,CUPOM-313,1,,9490097ad18c8493a96c5e3c679d0c16,81310169446
UN-6,PED-6671239290833520738,SKU-7091301696702572560,PAI-7091301696702572560,individual,2022-05-01,2022-05-01T13:42:09,202206,MAES,MARCA-16,CAT-13,DF,CENTRO OESTE,Brasília,,97.14,97.14,10.79,1. Faturado,1,1,Site,1. Pagos,livelo,CUPOM-313,,1,0b65270dfe190788bc76b86d7a4ec80d,10833520738
UN-0,PED-5727369066185998472,SKU-4283743987418589562,PAI-8869558388845721861,COMBO,2022-07-08,2022-07-08T22:03:14,202210,SEM INFO,MARCA-44,CAT-3,PR,SUL,Almirante Tamandaré,0,22.74,22.74,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d13d5b8d23e2585cc67002d4acc76098,16185998472
UN-9,PED-1128792465951625114,SKU-6412085211090730089,PAI-6412085211090730089,INDIVIDUAL,2022-11-25,2022-11-25T19:00:07,202213,REGULAR,MARCA-19,CAT-21,SP,SUDESTE,Taubaté,0,0.67,0.67,2.92,1. Faturado,1,1,Site,1. Pagos,rakuten,CUPOM-230,1,,3022315e8163586a1e62f95f212ab0b6,55951625114
UN-0,PED-842929482207201256,SKU-5236532009357925025,PAI-5236532009357925025,INDIVIDUAL,2022-06-07,2022-06-07T20:30:54,202208,SEM INFO,MARCA-2,CAT-16,SP,SUDESTE,São Paulo,0,0,0,0,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-288,1,,fd5f158fe80ffdd5e5ea4fb1778070cc,22207201256
UN-6,PED-260134146715859590,SKU-2862742122900551805,PAI-2862742122900551805,INDIVIDUAL,2022-05-19,2022-05-19T16:00:16,202207,REGULAR,MARCA-0,CAT-25,PE,NORDESTE,Cabo de Santo Agostinho,-10,27.67,27.67,11.86,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-272,,1,b443348d59236b49e3e3f4e0cc12c755,46715859590
UN-6,PED-1755049685237372980,SKU-4550130209030534024,PAI-7770165435854036370,combo,2022-03-11,2022-03-11T17:14:38,202204,REGULAR,MARCA-7,CAT-3,RJ,SUDESTE,Rio de Janeiro,0,28.09,26.66,11.43,1. Faturado,1,1,Site,5. Outros,,CUPOM-313,1,,5924495a4e5e2d9a9ce3b206e65da273,15237372980
UN-6,PED-6322121503004830748,SKU-6356040153077224698,PAI-6356040153077224698,INDIVIDUAL,2022-11-25,2022-11-25T12:21:05,202216,REGULAR,MARCA-9,CAT-7,SP,SUDESTE,São Paulo,0,24.16,24.16,11.77,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-126,1,,1fede8501c1bac089aa3ac192cff7099,53004830748
UN-6,PED-5877530590984189677,SKU-1455470664835078057,PAI-1455470664835078057,INDIVIDUAL,2022-11-01,2022-11-01T21:06:08,202216,REGULAR,MARCA-9,CAT-16,BA,NORDESTE,Barreiras,,0,0,25.13,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,,1,b1e61ad976985d4de62bc65e91a65086,50984189677
UN-6,PED-1742916055371593760,SKU-3156304359874764743,PAI-7261510659412749770,COMBO,2022-02-14,2022-02-14T16:51:56,202203,REGULAR,MARCA-30,CAT-13,PE,NORDESTE,Jaboatão dos Guararapes,,,55.39,23.74,4. Cancelado,0,0,App,2. Não Pagos,(direct),CUPOM-272,,1,db75cc41e6b2b27f091d79baec972f90,95371593760
UN-6,PED-8176947081248997674,SKU-3953233442857583751,PAI-3953233442857583751,INDIVIDUAL,2022-10-11,2022-10-11T10:26:01,202214,REGULAR,MARCA-9,CAT-16,SP,SUDESTE,São Paulo,,17.06,15.85,2.8,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-167,,,c5b2ee51ca532b6cc8d6b9a467f0be65,61248997674
UN-0,PED-7603046686060134575,SKU-6226538624489566948,PAI-6226538624489566948,INDIVIDUAL,2022-12-21,2099-01-01T00:00:00,202301,SEM INFO,MARCA-27,CAT-13,SP,SUDESTE,Mogi das Cruzes,0,1.54,0,89.93,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-443,1,,351bd054b9d988d34085d27aaa4704c9,56060134575
UN-6,PED-4262203917613132068,SKU-1578291542586606550,PAI-1578291542586606550,INDIVIDUAL,2022-11-01,2022-11-01T18:35:37,202216,REGULAR,MARCA-36,CAT-13,RN,NORDESTE,Natal,,81.94,81.94,83.52,1. Faturado,1,1,App,1. Pagos,af_banner,CUPOM-313,,,fd7bc1013cb4c8c8ca49dfede87042a6,37613132068
UN-6,PED-1887477470085592835,SKU-3497744239822219022,PAI-3497744239822219022,INDIVIDUAL,2022-02-09,2022-02-09T18:25:51,202202,REGULAR,MARCA-31,CAT-15,MG,SUDESTE,Belo Horizonte,,134.5,129.53,32.4,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,,,21d9c1fc50451d6e29c694390262859c,90085592835
UN-6,PED-8910865449926513634,SKU-3099681098775275160,PAI-3099681098775275160,INDIVIDUAL,2022-09-22,2022-09-22T12:25:36,202214,REGULAR,MARCA-20,CAT-9,SP,SUDESTE,Indaiatuba,0,57.82,57.82,12.6,1. Faturado,1,1,Site,1. Pagos,proxymedia,CUPOM-167,1,,127cd354f1aff468723c1a9b29b5db8f,19926513634
UN-6,PED-5455998281595840476,SKU-6457289694078209777,PAI-6457289694078209777,INDIVIDUAL,2022-11-21,2022-11-21T13:05:56,202216,REGULAR,MARCA-20,CAT-15,PE,NORDESTE,Sertânia,0,132.41,132.41,25.85,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-161,1,,69b7a2f05529630f760301f08ea90c6b,21595840476
UN-0,PED-8398465211662009880,SKU-8838940026193851532,PAI-7764919193149635448,COMBO,2022-11-24,2022-11-24T17:04:51,202216,SEM INFO,MARCA-44,CAT-3,RJ,SUDESTE,Rio de Janeiro,0,40.82,40.82,4.54,1. Faturado,1,1,Site,3. CRM,salesforce,CUPOM-477,1,,c3d7f9877acf994e4e538f03ad9f35a7,21662009880
UN-6,PED-8686124465968675157,SKU-7178767853224714785,PAI-9064433574456447913,COMBO,2022-05-06,2022-05-06T09:20:22,202206,MAES,MARCA-4,CAT-7,SP,SUDESTE,São Paulo,0,13.83,13.83,6.26,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,d2fff6aca6bdce9804d9e952fde8ee8d,15968675157
UN-6,PED-8876584171031257319,SKU-1566014371661189894,PAI-1566014371661189894,INDIVIDUAL,2022-07-24,2022-07-24T14:57:10,202210,REGULAR,MARCA-14,CAT-13,SP,SUDESTE,São Paulo,,52.28,52.28,41.25,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,,1,1d4ddbc0dac2326021545042e889f4a4,11031257319
UN-6,PED-4772906342978098309,SKU-7711114004592417401,PAI-7711114004592417401,individual,2022-01-21,2022-01-21T18:27:47,202201,REGULAR,MARCA-29,CAT-13,SP,SUDESTE,São Paulo,,,72.65,31.68,4. Cancelado,0,0,App,3. CRM,salesforce,CUPOM-313,,1,a0da96f65d1b24f3d25cc83fb9b01fdb,72978098309
UN-0,PED-6233595702066623260,SKU-1753460978805408799,PAI-876237566120744127,COMBO,2022-01-01,2022-01-01T16:02:37,202201,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,,17.19,5.84,4. Cancelado,0,0,Site,2. Não Pagos,(direct),CUPOM-313,1,,894d44d3c9d8788bce8560fe431497bc,52066623260
UN-6,PED-7155681418432630518,SKU-8171282316432190460,PAI-8171282316432190460,individual,2022-06-30,2022-06-30T21:25:09,202209,REGULAR,MARCA-6,CAT-13,BA,NORDESTE,Uauá,0,,70.15,37.78,4. Cancelado,0,0,Site,1. Pagos,zanox,CUPOM-102,1,,820a792d7b6620e7ccebfb73c6522f82,38432630518
UN-0,PED-816932658639067008,SKU-8695321051697465306,PAI-4600604747830847079,COMBO,2022-10-05,2022-10-05T01:02:47,202214,SEM INFO,MARCA-44,CAT-3,GO,CENTRO OESTE,Águas Lindas de Goiás,0,21.56,21.56,4.19,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,d153f159c8bd0ae4c3a60baa79de82be,58639067008
UN-6,PED-4868953758089511023,SKU-4373957292506643988,PAI-4373957292506643988,INDIVIDUAL,2022-06-08,2022-06-08T10:25:35,202208,NAMORADOS,MARCA-9,CAT-13,MG,SUDESTE,Pouso Alegre,,38.81,38.81,10.08,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,,1,4d7097841615e4a1cb779f6fb713672b,28089511023
UN-6,PED-4906428362130797571,SKU-5668640075316625608,PAI-58458358002578236,COMBO,2022-02-25,2022-02-25T23:06:04,202203,REGULAR,MARCA-30,CAT-9,BA,NORDESTE,Itaberaba,0,,26.57,0,4. Cancelado,0,0,App,1. Pagos,facebook,CUPOM-313,1,,7b649094640628bb3765f573b9cc9a61,72130797571
UN-6,PED-4448628576092280791,SKU-2540118072634823439,PAI-2540118072634823439,INDIVIDUAL,2022-09-27,2022-09-27T18:00:27,202214,REGULAR,MARCA-24,CAT-13,SP,SUDESTE,Guararapes,0,107.93,107.93,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,b081c44d2d255ff8cd2015bdf39e3bed,46092280791
UN-0,PED-7281438140532073937,SKU-5312830843551616475,PAI-5312830843551616475,individual,2022-05-10,2022-05-10T16:33:06,202207,SEM INFO,MARCA-27,CAT-19,DF,CENTRO OESTE,Brasília,0,19.43,19.43,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-288,1,,30532073937,30532073937
UN-0,PED-555025447686000760,SKU-5426340462464118161,PAI-5426340462464118161,INDIVIDUAL,2022-02-13,2022-02-13T10:52:07,202203,SEM INFO,MARCA-38,CAT-16,SP,SUDESTE,Mococa,0,0,0,0.71,1. Faturado,1,1,Site,3. CRM,salesforce,CUPOM-277,1,,4d493997f005abd187f880cad41f1f47,47686000760
UN-0,PED-5559713220142588135,SKU-5286601720115220566,PAI-9183436089767227193,COMBO,2022-06-20,2022-06-20T09:01:09,202209,SEM INFO,MARCA-44,CAT-3,GO,CENTRO OESTE,Goiânia,0,23.27,23.27,4.11,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-457,1,,513a931c1a6f0a20d9dba4053d39aea3,40142588135
UN-6,PED-8081567533291311626,SKU-6278043226025009532,PAI-6278043226025009532,individual,2022-01-06,2022-01-06T20:01:54,202201,REGULAR,MARCA-47,CAT-13,RJ,SUDESTE,Rio das Ostras,0,94.97,94.97,23.76,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-161,1,,8cd1072708b226e002111e9d0f92bb42,83291311626
UN-6,PED-1959672445229665709,SKU-3679276484211354623,PAI-2712435267921883520,COMBO,2022-03-21,2022-03-21T23:22:31,202204,REGULAR,MARCA-4,CAT-25,PR,SUL,Maringá,-10,9.14,9.14,2.43,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,9bc79949b64df2cf9fb6e17a51dad718,35229665709
UN-6,PED-4661540773552771525,SKU-7368020054442828929,PAI-7368020054442828929,INDIVIDUAL,2022-07-06,2022-07-06T20:55:10,202210,REGULAR,MARCA-4,CAT-15,PR,SUL,Nova Cantu,0,,28.73,7.2,4. Cancelado,0,0,Site,1. Pagos,google,CUPOM-313,1,,e65d949d918c0e0939cb1287e6cc7637,53552771525
UN-6,PED-1563552329689615904,SKU-3653397088218983108,PAI-3653397088218983108,INDIVIDUAL,2022-07-25,2022-07-25T11:28:31,202211,PAIS,MARCA-6,CAT-13,PE,NORDESTE,Paulista,,165.65,165.65,17.88,1. Faturado,1,1,Site,5. Outros,,CUPOM-313,,,50a1d8d34876b45a5930d044c6239f21,69689615904
UN-6,PED-2367392835963708022,SKU-3679315625142195207,PAI-3679315625142195207,INDIVIDUAL,2022-02-23,2022-02-23T13:59:08,202203,REGULAR,MARCA-31,CAT-16,SC,SUL,Urussanga,0,0,0,32.33,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,1,,8b04a3756e3cb1623f95aeb0d13b73c3,85963708022
UN-0,PED-6092508607885686284,SKU-8769261902311602974,PAI-8769261902311602974,INDIVIDUAL,2022-01-26,2022-01-26T20:32:15,202202,SEM INFO,MARCA-17,CAT-16,SP,SUDESTE,São Paulo,0,2.87,2.87,0.72,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,fc25f44cbe3c4af6b064fe17a4622dd6,17885686284
UN-6,PED-7384053149640361732,SKU-3953233442857583751,PAI-3953233442857583751,INDIVIDUAL,2022-06-15,2022-06-15T19:25:15,202209,REGULAR,MARCA-9,CAT-16,RJ,SUDESTE,São Gonçalo,0,0,0,18.65,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-97,1,,9a0e023e328f7f3bccf15a68654d9fca,99640361732
UN-6,PED-7896378037354497945,SKU-3605950901587136236,PAI-1653670534573362428,COMBO,2022-03-24,2022-03-24T13:00:44,202204,REGULAR,MARCA-7,CAT-3,RJ,SUDESTE,Niterói,,28.46,28.46,18.27,1. Faturado,1,1,App,1. Pagos,zanox,CUPOM-134,,1,3fd14b67bb1ed0b780c23d5fb09e556b,77354497945
UN-6,PED-6474593434056386330,SKU-8544908244354293449,PAI-8117386961540348675,COMBO,2022-12-11,2022-12-11T15:47:23,202217,NATAL,MARCA-31,CAT-9,SP,SUDESTE,Hortolândia,,12.82,12.82,5.11,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,,1,24c4b24c817ccbf8c823411156002b47,14056386330
UN-6,PED-7020230848695755636,SKU-323813245287228856,PAI-323813245287228856,INDIVIDUAL,2022-07-13,2022-07-13T10:13:27,202210,REGULAR,MARCA-23,CAT-9,SP,SUDESTE,São Carlos,,24.8,22.97,0,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,,,0dfe466a0acea77bcf1876ea422367b0,98695755636
UN-6,PED-4446501913639640830,SKU-2152493615187206077,PAI-2152493615187206077,INDIVIDUAL,2022-06-23,2022-06-23T17:25:16,202209,REGULAR,MARCA-36,CAT-16,SP,SUDESTE,Campinas,0,0,0,7.13,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d1c5e9a757d36f3977e5c736d169fb2a,83639640830
UN-6,PED-7451026927052569825,SKU-6522170920861751505,PAI-6522170920861751505,INDIVIDUAL,2022-07-06,2022-07-06T15:58:00,202210,REGULAR,MARCA-36,CAT-13,CE,NORDESTE,Fortaleza,,93.53,93.53,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,,,c652f059c34c37227e4d9087e4106305,17052569825
UN-6,PED-4019546883859223790,SKU-9069073808903541448,PAI-5766089879900634790,COMBO,2022-12-20,2022-12-20T11:50:48,202217,NATAL,MARCA-28,CAT-13,PR,SUL,Colombo,0,40.27,40.27,17.26,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-258,1,,1d492a3a9ee0766a944febb22b5e246c,13859223790
UN-6,PED-8340256384462854177,SKU-4213745246601614197,PAI-4213745246601614197,INDIVIDUAL,2022-05-14,2022-05-14T10:30:49,202207,REGULAR,MARCA-39,CAT-10,RS,SUL,Porto Alegre,0,115.13,115.13,0,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,b5b46b0b9345b4edc88279454a13bc28,44462854177
UN-6,PED-4110396753072035541,SKU-1699515820322430320,PAI-1699515820322430320,individual,2022-05-08,2022-05-08T18:13:32,202206,MAES,MARCA-33,CAT-21,RO,NORTE,Costa Marques,0,5.03,5.03,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,222e3fdd30acc4bc99099396fd8119e9,13072035541
UN-6,PED-8726085642046942654,SKU-5397407255546479105,PAI-5397407255546479105,INDIVIDUAL,2022-02-10,2022-02-10T18:30:31,202202,REGULAR,MARCA-36,CAT-16,SP,SUDESTE,São Paulo,0,0,0,28.73,1. Faturado,1,1,App,1. Pagos,Site,CUPOM-272,1,,48b350c6c09f4660f952cf5fe835eb02,22046942654
UN-6,PED-5050892031100572815,SKU-3156304359874764743,PAI-3156304359874764743,INDIVIDUAL,2022-01-05,2022-01-05T13:29:37,202201,REGULAR,MARCA-30,CAT-13,RJ,SUDESTE,São João de Meriti,,,86.33,0,4. Cancelado,0,0,App,2. Não Pagos,google-play,CUPOM-313,,,b906024ad3f470a3d2fb8630318fd98c,61100572815
UN-6,PED-2807611256654108682,SKU-2271850817470889437,PAI-2271850817470889437,INDIVIDUAL,2022-11-25,2022-11-25T22:20:44,202216,REGULAR,MARCA-46,CAT-13,SP,SUDESTE,São Paulo,0,26.57,26.57,12.24,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-167,1,,b89a898fb2729ff7fe7970ad260be5af,66654108682
UN-0,PED-1502234807942953898,SKU-5544930807187501855,PAI-5544930807187501855,INDIVIDUAL,2022-09-23,2022-09-23T14:59:08,202214,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Campinas,0,,47.51,0,4. Cancelado,0,0,Site,1. Pagos,facebook,CUPOM-244,1,,95828d344b06f80b6db818a5be2a31d4,87942953898
UN-6,PED-3684333270648298439,SKU-2666560627936745301,PAI-2666560627936745301,INDIVIDUAL,2022-07-25,2022-07-25T17:16:21,202211,PAIS,MARCA-31,CAT-16,RJ,SUDESTE,Rio de Janeiro,0,0,0,32.33,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,5ddb63fb55fd44043323cdc20dd142cc,40648298439
UN-0,PED-1080430393605982047,SKU-1753460978805408799,PAI-876237566120744127,COMBO,2022-06-28,2022-06-28T11:21:59,202209,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Bernardo do Campo,0,23.12,23.12,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-244,1,,613286361ca7362ad5e58fad6e83764f,23605982047
UN-6,PED-3512178753893340874,SKU-8489169810533943310,PAI-8489169810533943310,INDIVIDUAL,2022-01-03,2022-01-03T13:05:45,202201,REGULAR,MARCA-16,CAT-7,MG,SUDESTE,Machado,0,19.37,19.37,5.04,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,1,,f6ac5f80cb4176c721a2e1f06164f456,43893340874
UN-9,PED-6645173912363096765,SKU-8371608830795631280,PAI-8371608830795631280,INDIVIDUAL,2022-11-28,2022-11-28T20:09:11,202214,REGULAR,MARCA-19,CAT-16,SC,SUL,Balneário Camboriú,0,0,0,1.8,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-210,1,,c0dbe104efcc6e215dcb1f664bd580bf,72363096765
UN-6,PED-1244802551367198980,SKU-252244914183024499,PAI-252244914183024499,INDIVIDUAL,2022-03-03,2022-03-03T09:13:39,202203,REGULAR,MARCA-30,CAT-16,SP,SUDESTE,Sorocaba,0,0,0,7.13,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-447,1,,8d0a0ccec7d10be870f115370efd8757,51367198980
UN-0,PED-4381082925877073540,SKU-4364253725744573317,PAI-4364253725744573317,INDIVIDUAL,2022-04-11,2022-04-11T16:34:12,202206,SEM INFO,MARCA-49,CAT-13,SP,SUDESTE,Sorocaba,0,35.99,35.99,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,1df93d4541d88ccca4879585403423fd,25877073540
UN-6,PED-826889900353120297,SKU-1278003578233145854,PAI-1278003578233145854,individual,2022-06-06,2022-06-06T13:10:04,202208,NAMORADOS,MARCA-9,CAT-7,MG,SUDESTE,Pouso Alegre,-10,1.37,1.37,32.4,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-164,,,5bebd474ff6932c5c9d06f6cc75324ad,60353120297
UN-6,PED-2575275444374318992,SKU-1036958645111868892,PAI-4013925805393671185,combo,2022-04-01,2022-04-01T18:32:49,202205,REGULAR,MARCA-7,CAT-3,RS,SUL,Porto Alegre,,57.53,57.53,0,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-126,,,69724bef5268ce6c669594559e6f27bb,64374318992
UN-0,PED-9140450888248361527,SKU-300411062372784950,PAI-300411062372784950,individual,2022-08-17,2022-08-17T17:49:17,202212,SEM INFO,MARCA-17,CAT-2,AM,NORTE,Manaus,0,,28.79,0,4. Cancelado,0,0,Site,1. Pagos,google,CUPOM-313,1,,86935bc94439f5780817df18af880f53,48248361527
UN-0,PED-3806063367376542647,SKU-1900447383026086232,PAI-8038007760251716751,COMBO,2022-09-02,2099-01-01T00:00:00,202213,SEM INFO,MARCA-44,CAT-3,PR,SUL,Foz do Iguaçu,0,20.83,20.83,5.08,1. Faturado,1,1,Site,4. Brand Awareness,IGShopping,CUPOM-135,1,,3fbe6bfb65d49fb0aa48de64ee6804eb,97376542647
UN-0,PED-185227306848742689,SKU-5281905317356921006,PAI-5281905317356921006,INDIVIDUAL,2022-03-10,2022-03-10T20:46:55,202204,SEM INFO,MARCA-44,CAT-16,SP,SUDESTE,Indaiatuba,0,0,0,0.46,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,b822d41589b17396e51a114029e3efb2,26848742689
UN-6,PED-5007724604894991672,SKU-2797230627327871868,PAI-2797230627327871868,INDIVIDUAL,2022-05-25,2022-05-25T23:54:20,202208,NAMORADOS,MARCA-27,CAT-7,RJ,SUDESTE,Itaguaí,0,,64.01,11.52,4. Cancelado,0,0,Site,4. Brand Awareness,google,CUPOM-313,1,,7b8e0bfd71171b8946c1eba7ba01482e,54894991672
UN-6,PED-7187616026000334613,SKU-5064749303204650371,PAI-5064749303204650371,individual,2022-12-07,2022-12-07T22:17:55,202217,NATAL,MARCA-13,CAT-22,PA,NORTE,Parauapebas,,15.01,15.01,7.96,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-57,,,3f132a656371f5248ab1345d705da20a,36000334613
